2023-02-05 16:20:12,946 [main] WARN  ViewSubscriberAccountCommand A service error occurred while loading account info.
2023-02-05 17:50:25,589 [http-nio-8080-exec-10] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewTariffs Access time : 1437 ms
2023-02-05 17:50:59,009 [pool-2-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-02-05 18:01:43,211 [pool-2-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-02-05 18:01:46,073 [http-nio-8080-exec-2] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewTariffs&page=5&sortingField=name&sortingOrder=&service=ALL&rowNumber=5 Access time : 239 ms
2023-02-05 18:01:52,859 [http-nio-8080-exec-3] INFO  LoginCommand User with login carter successfully logged in.
2023-02-05 18:01:52,859 [http-nio-8080-exec-3] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=login Access time : 5 ms
2023-02-05 18:01:52,888 [http-nio-8080-exec-4] INFO  LogAccessFilter Login: carter, IP: 0:0:0:0:0:0:0:1 Page: /index.jsp/success=login Access time : 24 ms
2023-02-05 18:01:54,757 [http-nio-8080-exec-5] INFO  LogAccessFilter Login: carter, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewProfile Access time : 38 ms
2023-02-05 18:01:54,785 [http-nio-8080-exec-6] INFO  LogAccessFilter Login: carter, IP: 0:0:0:0:0:0:0:1 Page: /js/subscriber_menu.js/null Access time : 2 ms
2023-02-05 18:01:54,804 [http-nio-8080-exec-7] INFO  LogAccessFilter Login: carter, IP: 0:0:0:0:0:0:0:1 Page: /js/validate_password_confirm.js/null Access time : 0 ms
2023-02-05 18:03:43,184 [pool-2-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-02-05 18:05:10,070 [http-nio-8080-exec-1] INFO  LogoutCommand User successfully logged out.
2023-02-05 18:05:10,071 [http-nio-8080-exec-1] INFO  LogAccessFilter Login: carter, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=logout Access time : 2 ms
2023-02-05 18:05:10,083 [http-nio-8080-exec-2] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /index.jsp/success=logout Access time : 6 ms
2023-02-05 18:05:14,956 [http-nio-8080-exec-3] INFO  LoginCommand User with login admin successfully logged in.
2023-02-05 18:05:14,957 [http-nio-8080-exec-3] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=login Access time : 2 ms
2023-02-05 18:05:14,965 [http-nio-8080-exec-4] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /index.jsp/success=login Access time : 4 ms
2023-02-05 18:05:16,442 [http-nio-8080-exec-5] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 24 ms
2023-02-05 18:05:16,457 [http-nio-8080-exec-6] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /js/admin_menu.js/null Access time : 0 ms
2023-02-05 18:05:19,847 [http-nio-8080-exec-7] INFO  RemoveUserCommand Tariff with id 2 successfully removed.
2023-02-05 18:05:19,848 [http-nio-8080-exec-7] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=removeUser Access time : 9 ms
2023-02-05 18:05:19,860 [http-nio-8080-exec-8] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu&success=remove_user Access time : 7 ms
2023-02-05 18:05:23,402 [http-nio-8080-exec-9] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 21 ms
2023-02-05 18:05:27,382 [http-nio-8080-exec-10] INFO  LogoutCommand User successfully logged out.
2023-02-05 18:05:27,382 [http-nio-8080-exec-10] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=logout Access time : 1 ms
2023-02-05 18:05:27,398 [http-nio-8080-exec-1] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /index.jsp/success=logout Access time : 7 ms
2023-02-05 18:05:31,250 [http-nio-8080-exec-3] INFO  LoginCommand User with login edgar_thom1989 successfully logged in.
2023-02-05 18:05:31,251 [http-nio-8080-exec-3] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=login Access time : 3 ms
2023-02-05 18:05:31,262 [http-nio-8080-exec-4] INFO  LogAccessFilter Login: edgar_thom1989, IP: 0:0:0:0:0:0:0:1 Page: /index.jsp/success=login Access time : 5 ms
2023-02-05 18:05:33,152 [http-nio-8080-exec-5] INFO  LogAccessFilter Login: edgar_thom1989, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewProfile Access time : 10 ms
2023-02-05 18:05:35,269 [http-nio-8080-exec-7] INFO  LogAccessFilter Login: edgar_thom1989, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewAccount Access time : 23 ms
2023-02-05 18:05:35,770 [http-nio-8080-exec-6] INFO  LogAccessFilter Login: edgar_thom1989, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewActiveTariffs Access time : 1258 ms
2023-02-05 18:05:36,621 [http-nio-8080-exec-8] INFO  LogAccessFilter Login: edgar_thom1989, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewActiveTariffs Access time : 7 ms
2023-02-05 18:05:37,577 [http-nio-8080-exec-9] INFO  LogAccessFilter Login: edgar_thom1989, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewAccount Access time : 9 ms
2023-02-05 18:05:43,184 [pool-2-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-02-05 18:07:43,181 [pool-2-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-02-05 18:09:43,181 [pool-2-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-02-05 18:11:43,185 [pool-2-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-02-05 18:13:43,185 [pool-2-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-02-05 18:15:43,184 [pool-2-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-02-05 18:17:43,184 [pool-2-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-02-05 18:18:50,554 [http-nio-8080-exec-2] INFO  LogoutCommand User successfully logged out.
2023-02-05 18:18:50,555 [http-nio-8080-exec-2] INFO  LogAccessFilter Login: edgar_thom1989, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=logout Access time : 1 ms
2023-02-05 18:18:50,574 [http-nio-8080-exec-3] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /index.jsp/success=logout Access time : 8 ms
2023-02-05 18:18:55,277 [http-nio-8080-exec-4] INFO  LoginCommand User with login admin successfully logged in.
2023-02-05 18:18:55,278 [http-nio-8080-exec-4] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=login Access time : 5 ms
2023-02-05 18:18:55,291 [http-nio-8080-exec-5] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /index.jsp/success=login Access time : 6 ms
2023-02-05 18:18:56,376 [http-nio-8080-exec-7] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 7 ms
2023-02-05 18:19:00,282 [http-nio-8080-exec-6] INFO  RemoveUserCommand Tariff with id 5 successfully removed.
2023-02-05 18:19:00,283 [http-nio-8080-exec-6] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=removeUser Access time : 8 ms
2023-02-05 18:19:00,294 [http-nio-8080-exec-8] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu&success=remove_user Access time : 7 ms
2023-02-05 18:19:02,717 [http-nio-8080-exec-9] INFO  RemoveUserCommand Tariff with id 6 successfully removed.
2023-02-05 18:19:02,717 [http-nio-8080-exec-9] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=removeUser Access time : 8 ms
2023-02-05 18:19:02,732 [http-nio-8080-exec-10] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu&success=remove_user Access time : 9 ms
2023-02-05 18:19:03,638 [http-nio-8080-exec-1] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=openUserRegistration Access time : 17 ms
2023-02-05 18:19:05,660 [http-nio-8080-exec-2] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 12 ms
2023-02-05 18:19:43,181 [pool-2-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-02-05 18:21:43,184 [pool-2-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-02-05 18:22:24,907 [http-nio-8080-exec-5] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 22 ms
2023-02-05 18:22:28,335 [http-nio-8080-exec-7] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu&searchField=&rowNumber=5&page=2 Access time : 18 ms
2023-02-05 18:22:28,787 [http-nio-8080-exec-6] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu&searchField=&rowNumber=5&page=3 Access time : 9 ms
2023-02-05 18:22:30,024 [http-nio-8080-exec-8] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu&searchField=&rowNumber=10 Access time : 9 ms
2023-02-05 18:22:31,554 [http-nio-8080-exec-9] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu&searchField=&rowNumber=10&page=2 Access time : 21 ms
2023-02-05 18:22:34,186 [http-nio-8080-exec-10] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu&searchField=&rowNumber=10&page=1 Access time : 15 ms
2023-02-05 18:22:54,234 [http-nio-8080-exec-3] INFO  LogoutCommand User successfully logged out.
2023-02-05 18:22:54,234 [http-nio-8080-exec-3] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=logout Access time : 0 ms
2023-02-05 18:22:54,245 [http-nio-8080-exec-4] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /index.jsp/success=logout Access time : 5 ms
2023-02-05 18:22:59,949 [http-nio-8080-exec-5] WARN  LoginCommand Unsuccessful attempt to access account with login freestyle.
2023-02-05 18:22:59,957 [http-nio-8080-exec-5] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=login Access time : 11 ms
2023-02-05 18:23:04,989 [http-nio-8080-exec-7] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /bootstrap/js/bootstrap.bundle.min.js.map/null Access time : 2 ms
2023-02-05 18:23:04,994 [http-nio-8080-exec-6] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /bootstrap.min.css.map/null Access time : 0 ms
2023-02-05 18:23:39,134 [http-nio-8080-exec-9] WARN  LoginCommand Unsuccessful attempt to access account with login jan.
2023-02-05 18:23:39,141 [http-nio-8080-exec-9] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=login Access time : 8 ms
2023-02-05 18:23:43,183 [pool-2-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-02-05 18:23:49,602 [http-nio-8080-exec-10] INFO  LoginCommand User with login freestyle successfully logged in.
2023-02-05 18:23:49,602 [http-nio-8080-exec-10] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=login Access time : 2 ms
2023-02-05 18:23:49,613 [http-nio-8080-exec-1] INFO  LogAccessFilter Login: freestyle, IP: 0:0:0:0:0:0:0:1 Page: /index.jsp/success=login Access time : 4 ms
2023-02-05 18:23:51,344 [http-nio-8080-exec-2] INFO  LogAccessFilter Login: freestyle, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewProfile Access time : 12 ms
2023-02-05 18:23:54,026 [http-nio-8080-exec-3] INFO  LogAccessFilter Login: freestyle, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewAccount Access time : 7 ms
2023-02-05 18:23:59,755 [http-nio-8080-exec-4] INFO  ReplenishCommand User(id = 31) replenished the account with $100
2023-02-05 18:23:59,756 [http-nio-8080-exec-4] INFO  LogAccessFilter Login: freestyle, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=replenish Access time : 6 ms
2023-02-05 18:23:59,786 [http-nio-8080-exec-5] INFO  LogAccessFilter Login: freestyle, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewAccount&success=replenish Access time : 24 ms
2023-02-05 18:24:01,811 [http-nio-8080-exec-6] INFO  LogAccessFilter Login: freestyle, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewTariffs Access time : 14 ms
2023-02-05 18:24:05,816 [http-nio-8080-exec-8] INFO  ConnectTariffCommand User(id = 31) added tariff(id = 33).
2023-02-05 18:24:05,816 [http-nio-8080-exec-8] INFO  LogAccessFilter Login: freestyle, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=connectTariff Access time : 14 ms
2023-02-05 18:24:05,831 [http-nio-8080-exec-9] INFO  LogAccessFilter Login: freestyle, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewTariffs&success=connect_tariff Access time : 10 ms
2023-02-05 18:24:07,054 [http-nio-8080-exec-10] INFO  LogAccessFilter Login: freestyle, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewProfile Access time : 3 ms
2023-02-05 18:24:07,898 [http-nio-8080-exec-1] INFO  LogAccessFilter Login: freestyle, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewAccount Access time : 10 ms
2023-02-05 18:24:10,248 [http-nio-8080-exec-2] INFO  LogAccessFilter Login: freestyle, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewActiveTariffs Access time : 19 ms
2023-02-05 18:24:11,212 [http-nio-8080-exec-3] INFO  LogAccessFilter Login: freestyle, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewAccount Access time : 6 ms
2023-02-05 18:24:12,733 [http-nio-8080-exec-4] INFO  LogAccessFilter Login: freestyle, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=changeLanguage Access time : 1 ms
2023-02-05 18:24:12,763 [http-nio-8080-exec-7] INFO  LogAccessFilter Login: freestyle, IP: 0:0:0:0:0:0:0:1 Page: /index.jsp/null Access time : 7 ms
2023-02-05 18:24:14,117 [http-nio-8080-exec-6] INFO  LogAccessFilter Login: freestyle, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewProfile Access time : 9 ms
2023-02-05 18:24:14,845 [http-nio-8080-exec-8] INFO  LogAccessFilter Login: freestyle, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewAccount Access time : 11 ms
2023-02-05 18:25:43,189 [pool-2-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-02-05 18:27:43,189 [pool-2-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-02-05 18:29:43,194 [pool-2-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-02-05 18:31:43,189 [pool-2-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-02-05 18:33:43,190 [pool-2-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-02-05 18:35:43,189 [pool-2-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-02-05 18:37:43,188 [pool-2-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-02-05 18:37:51,249 [http-nio-8080-exec-1] INFO  LogAccessFilter Login: freestyle, IP: 0:0:0:0:0:0:0:1 Page: /index.jsp/null Access time : 8 ms
2023-02-05 18:37:52,009 [http-nio-8080-exec-2] INFO  LogAccessFilter Login: freestyle, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewProfile Access time : 8 ms
2023-02-05 18:37:52,863 [http-nio-8080-exec-3] INFO  LogAccessFilter Login: freestyle, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewAccount Access time : 8 ms
2023-02-05 18:37:53,975 [http-nio-8080-exec-4] INFO  LogAccessFilter Login: freestyle, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewActiveTariffs Access time : 5 ms
2023-02-05 18:37:56,008 [http-nio-8080-exec-5] INFO  LogAccessFilter Login: freestyle, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewTariffs Access time : 11 ms
2023-02-05 18:38:00,765 [http-nio-8080-exec-7] INFO  LogAccessFilter Login: freestyle, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewTariffs&sortingField=name&sortingOrder=ASC&service=ALL&rowNumber=5 Access time : 14 ms
2023-02-05 18:38:02,150 [http-nio-8080-exec-6] INFO  LogAccessFilter Login: freestyle, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewTariffs&sortingField=rate&sortingOrder=ASC&service=ALL&rowNumber=5 Access time : 8 ms
2023-02-05 18:38:02,797 [http-nio-8080-exec-8] INFO  LogAccessFilter Login: freestyle, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewTariffs&sortingField=rate&sortingOrder=DESC&service=ALL&rowNumber=5 Access time : 19 ms
2023-02-05 18:38:05,452 [http-nio-8080-exec-9] INFO  ConnectTariffCommand User(id = 31) added tariff(id = 26).
2023-02-05 18:38:05,453 [http-nio-8080-exec-9] INFO  LogAccessFilter Login: freestyle, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=connectTariff Access time : 12 ms
2023-02-05 18:38:05,461 [http-nio-8080-exec-10] INFO  LogAccessFilter Login: freestyle, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewTariffs&success=connect_tariff Access time : 5 ms
2023-02-05 18:38:06,997 [http-nio-8080-exec-1] INFO  LogAccessFilter Login: freestyle, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewProfile Access time : 8 ms
2023-02-05 18:38:07,806 [http-nio-8080-exec-2] INFO  LogAccessFilter Login: freestyle, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewActiveTariffs Access time : 8 ms
2023-02-05 18:39:43,189 [pool-2-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-02-05 18:40:38,023 [pool-5-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-02-05 18:40:54,414 [http-nio-8080-exec-8] WARN  AuthenticationFilter An attempt to access viewProfile failed.
2023-02-05 18:40:54,463 [http-nio-8080-exec-8] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewProfile Access time : 50 ms
2023-02-05 18:41:04,051 [http-nio-8080-exec-9] INFO  LoginCommand User with login pearline successfully logged in.
2023-02-05 18:41:04,051 [http-nio-8080-exec-9] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=login Access time : 23 ms
2023-02-05 18:41:04,064 [http-nio-8080-exec-1] INFO  LogAccessFilter Login: pearline, IP: 0:0:0:0:0:0:0:1 Page: /index.jsp/success=login Access time : 7 ms
2023-02-05 18:41:05,871 [http-nio-8080-exec-5] INFO  LogAccessFilter Login: pearline, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewProfile Access time : 16 ms
2023-02-05 18:41:07,523 [http-nio-8080-exec-2] INFO  LogAccessFilter Login: pearline, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewAccount Access time : 19 ms
2023-02-05 18:41:11,780 [http-nio-8080-exec-6] INFO  ReplenishCommand User(id = 32) replenished the account with $123
2023-02-05 18:41:11,781 [http-nio-8080-exec-6] INFO  LogAccessFilter Login: pearline, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=replenish Access time : 10 ms
2023-02-05 18:41:11,811 [http-nio-8080-exec-3] INFO  LogAccessFilter Login: pearline, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewAccount&success=replenish Access time : 22 ms
2023-02-05 18:41:13,282 [http-nio-8080-exec-4] INFO  LogAccessFilter Login: pearline, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewTariffs Access time : 573 ms
2023-02-05 18:41:15,486 [http-nio-8080-exec-10] INFO  ConnectTariffCommand User(id = 32) added tariff(id = 1).
2023-02-05 18:41:15,487 [http-nio-8080-exec-10] INFO  LogAccessFilter Login: pearline, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=connectTariff Access time : 20 ms
2023-02-05 18:41:15,507 [http-nio-8080-exec-11] INFO  LogAccessFilter Login: pearline, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewTariffs&success=connect_tariff Access time : 9 ms
2023-02-05 18:41:17,807 [http-nio-8080-exec-12] INFO  LogAccessFilter Login: pearline, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewProfile Access time : 7 ms
2023-02-05 18:41:18,505 [http-nio-8080-exec-1] INFO  LogAccessFilter Login: pearline, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewProfile Access time : 6 ms
2023-02-05 18:41:18,979 [http-nio-8080-exec-13] INFO  LogAccessFilter Login: pearline, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewActiveTariffs Access time : 227 ms
2023-02-05 18:41:21,574 [http-nio-8080-exec-14] INFO  LogAccessFilter Login: pearline, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=changeLanguage Access time : 1 ms
2023-02-05 18:41:21,593 [http-nio-8080-exec-3] INFO  LogAccessFilter Login: pearline, IP: 0:0:0:0:0:0:0:1 Page: /index.jsp/null Access time : 2 ms
2023-02-05 18:41:22,553 [http-nio-8080-exec-16] INFO  LogAccessFilter Login: pearline, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewProfile Access time : 4 ms
2023-02-05 18:41:23,279 [http-nio-8080-exec-17] INFO  LogAccessFilter Login: pearline, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewActiveTariffs Access time : 7 ms
2023-02-05 18:42:19,547 [http-nio-8080-exec-12] INFO  LogAccessFilter Login: pearline, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewProfile Access time : 5 ms
2023-02-05 18:42:20,059 [http-nio-8080-exec-18] INFO  LogAccessFilter Login: pearline, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewActiveTariffs Access time : 6 ms
2023-02-05 18:42:22,411 [http-nio-8080-exec-13] INFO  LogAccessFilter Login: pearline, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=changeLanguage Access time : 0 ms
2023-02-05 18:42:22,435 [http-nio-8080-exec-15] INFO  LogAccessFilter Login: pearline, IP: 0:0:0:0:0:0:0:1 Page: /index.jsp/null Access time : 2 ms
2023-02-05 18:42:23,443 [http-nio-8080-exec-19] INFO  LogAccessFilter Login: pearline, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewProfile Access time : 2 ms
2023-02-05 18:42:24,473 [http-nio-8080-exec-16] INFO  LogAccessFilter Login: pearline, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewProfile Access time : 4 ms
2023-02-05 18:42:24,771 [http-nio-8080-exec-17] INFO  LogAccessFilter Login: pearline, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewActiveTariffs Access time : 20 ms
2023-02-05 18:42:30,357 [pool-8-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-02-05 18:42:53,828 [http-nio-8080-exec-12] WARN  AuthenticationFilter An attempt to access viewActiveTariffs failed.
2023-02-05 18:42:53,878 [http-nio-8080-exec-12] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewActiveTariffs Access time : 51 ms
2023-02-05 18:43:02,234 [http-nio-8080-exec-16] INFO  LoginCommand User with login KellPvP successfully logged in.
2023-02-05 18:43:02,234 [http-nio-8080-exec-16] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=login Access time : 20 ms
2023-02-05 18:43:02,245 [http-nio-8080-exec-14] INFO  LogAccessFilter Login: KellPvP, IP: 0:0:0:0:0:0:0:1 Page: /index.jsp/success=login Access time : 7 ms
2023-02-05 18:43:04,851 [http-nio-8080-exec-11] INFO  LogAccessFilter Login: KellPvP, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewProfile Access time : 15 ms
2023-02-05 18:43:05,536 [http-nio-8080-exec-15] INFO  LogAccessFilter Login: KellPvP, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewTariffs Access time : 32 ms
2023-02-05 18:43:08,005 [http-nio-8080-exec-17] INFO  LogAccessFilter Login: KellPvP, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=connectTariff Access time : 12 ms
2023-02-05 18:43:09,954 [http-nio-8080-exec-20] INFO  LogAccessFilter Login: KellPvP, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewProfile Access time : 11 ms
2023-02-05 18:43:11,750 [http-nio-8080-exec-13] INFO  LogAccessFilter Login: KellPvP, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewTariffs Access time : 10 ms
2023-02-05 18:43:14,126 [http-nio-8080-exec-21] INFO  LogAccessFilter Login: KellPvP, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=connectTariff Access time : 16 ms
2023-02-05 18:43:32,742 [http-nio-8080-exec-23] INFO  LogAccessFilter Login: KellPvP, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewProfile Access time : 9 ms
2023-02-05 18:43:33,910 [http-nio-8080-exec-24] INFO  LogAccessFilter Login: KellPvP, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewAccount Access time : 12 ms
2023-02-05 18:43:46,777 [http-nio-8080-exec-14] INFO  ReplenishCommand User(id = 28) replenished the account with $1000
2023-02-05 18:43:46,778 [http-nio-8080-exec-14] INFO  LogAccessFilter Login: KellPvP, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=replenish Access time : 7 ms
2023-02-05 18:43:46,797 [http-nio-8080-exec-25] INFO  LogAccessFilter Login: KellPvP, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewAccount&success=replenish Access time : 15 ms
2023-02-05 18:43:47,943 [http-nio-8080-exec-15] INFO  LogAccessFilter Login: KellPvP, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewTariffs Access time : 8 ms
2023-02-05 18:43:51,306 [http-nio-8080-exec-26] INFO  ConnectTariffCommand User(id = 28) added tariff(id = 23).
2023-02-05 18:43:51,307 [http-nio-8080-exec-26] INFO  LogAccessFilter Login: KellPvP, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=connectTariff Access time : 15 ms
2023-02-05 18:43:51,321 [http-nio-8080-exec-27] INFO  LogAccessFilter Login: KellPvP, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewTariffs&success=connect_tariff Access time : 7 ms
2023-02-05 18:43:56,144 [http-nio-8080-exec-21] INFO  ConnectTariffCommand User(id = 28) added tariff(id = 37).
